con_data,metric,total,min,max,min_threshold,max_threshold,target,total_metric,avg_per_pu
0,bc,2069.9999999999995,0.0,71.5355921855922,0.0,71.5355921855922,0,490.5881701631701,28.858127656657064
1,bc,26510.0,0.0,232.20888979218114,0.0,232.20888979218114,0,9004.155952186175,120.05541269581566
2,bc,2680.0,0.0,101.19684204684205,0.0,101.19684204684205,0,612.5499597624597,34.03055332013665
3,bc,26949.0,0.0,246.85243683137722,0.0,246.85243683137722,0,8744.17725513746,116.58903006849947
4,bc,26963.0,0.0,234.31595038224606,0.0,234.31595038224606,0,9082.053620780134,121.09404827706845
5,bc,1206.0,0.0,71.42158791052651,0.0,71.42158791052651,0,75.70174664068526,10.814535234383609
6,bc,7041.0,0.0,140.69092980168702,0.0,140.69092980168702,0,1804.1247154154246,50.11457542820624
7,bc,23550.0,0.0,269.7956838116632,0.0,269.7956838116632,0,8383.717817928933,111.78290423905244
8,bc,40876.0,0.0,283.2783997823634,0.0,283.2783997823634,0,12258.97885407354,163.4530513876472
9,bc,18954.0,0.0,192.8558060375011,0.0,192.8558060375011,0,6487.605809533133,106.35419359890382
10,bc,32696.0,0.0,252.24278887056371,0.0,252.24278887056371,0,10286.846680712802,137.15795574283737
11,bc,27601.0,0.0,233.30631961885805,0.0,233.30631961885805,0,9081.144372843362,121.08192497124483
12,bc,25167.0,0.0,232.78034218136187,0.0,232.78034218136187,0,8376.633040469555,111.68844053959405
13,bc,23869.0,0.0,211.47643595138024,0.0,211.47643595138024,0,8199.72431418188,109.32965752242507
14,bc,24108.0,0.0,241.16585323787368,0.0,241.16585323787368,0,8624.288390750766,114.99051187667688
