con_data,metric,total,min,max,min_threshold,max_threshold,target,total_metric,avg_per_pu
0,bc,1425.0000000000005,0.0,37.45914512044543,0.0,37.45914512044543,0,1416.0752923547043,18.881003898062723
1,bc,17552.0,0.0,134.73180429358308,0.0,134.73180429358308,0,17552.0,66.23396226415095
2,bc,1827.9999999999998,0.0,39.97368343110502,0.0,39.97368343110502,0,1820.3627651158608,21.416032530774835
3,bc,17816.0,0.0,129.14482091885162,0.0,129.14482091885162,0,17809.253456231036,66.70132380610875
4,bc,17755.0,0.0,117.36506017279625,0.0,117.36506017279625,0,17755.0,66.74812030075188
5,bc,827.9999999999999,0.0,34.88857253857255,0.0,34.88857253857255,0,828.0,14.526315789473685
6,bc,4584.0,0.0,65.93428284239948,0.0,65.93428284239948,0,4571.528511724429,33.61418023326786
7,bc,15619.0,0.0,126.31016296968201,0.0,126.31016296968201,0,15616.07023449054,62.46428093796216
8,bc,27261.999999999996,0.0,152.6858578303093,0.0,152.6858578303093,0,25077.92768789625,90.20837297804405
9,bc,12713.0,0.0,107.49706464338858,0.0,107.49706464338858,0,12708.964560447468,56.48428693532208
10,bc,21621.0,0.0,132.78371679388812,0.0,132.78371679388812,0,21327.167487437604,76.99338443118269
11,bc,18353.0,0.0,128.5771168249572,0.0,128.5771168249572,0,18353.0,67.72324723247233
12,bc,16699.0,0.0,128.6906187378462,0.0,128.6906187378462,0,16694.7551018574,64.70835310797442
13,bc,15848.0,0.0,119.62811535057416,0.0,119.62811535057416,0,15844.497152610387,62.87498870083487
14,bc,15978.999999999998,0.0,109.13527135566602,0.0,109.13527135566602,0,15975.626220487145,63.14476766990967
