con_data,metric,total,min,max,min_threshold,max_threshold,target,total_metric,avg_per_pu
0,bc,42859.0,0.0,1772.0213095506529,0.0,1772.0213095506529,0,33989.45390270825,196.47083180756215
1,bc,23938.0,0.0,838.4457047159842,0.0,838.4457047159842,0,22025.3990286124,128.05464551518835
2,bc,54996.0,0.0,2326.5460284878277,0.0,2326.5460284878277,0,49410.05667076478,285.60726399286
3,bc,54378.0,0.0,2749.2716269504776,0.0,2749.2716269504776,0,46935.57549171597,271.3039045763929
4,bc,46608.0,0.0,2770.7500027475407,0.0,2770.7500027475407,0,39662.87792131025,229.26519029659107
5,bc,31620.999999999996,0.0,2742.1328972827914,0.0,2742.1328972827914,0,27217.91054143156,157.32896266723446
6,bc,1482.0,0.0,92.50245501662768,0.0,92.50245501662768,0,1239.4588291070154,21.36997981218992
7,bc,32048.0,0.0,890.7459428449536,0.0,890.7459428449536,0,29531.97453691531,171.6975263774146
8,bc,71480.0,0.0,2530.760960377566,0.0,2530.760960377566,0,53791.09628713669,310.93119241119473
9,bc,75526.0,0.0,4148.93408007232,0.0,4148.93408007232,0,66386.53336634542,383.7371870887019
10,bc,77847.0,0.0,3395.4051846876696,0.0,3395.4051846876696,0,67284.58963810053,388.9282638040493
11,bc,701.9999999999999,0.0,146.2409827517984,0.0,146.2409827517984,0,589.6345407701523,14.38133026268664
12,bc,51531.0,0.0,2403.945406320308,0.0,2403.945406320308,0,39931.31381914976,230.8168428852587
13,bc,60.0,0.0,12.0,0.0,12.0,0,16.939285714285717,0.7364906832298138
14,bc,26360.999999999993,0.0,1819.2982845254535,0.0,1819.2982845254535,0,23122.42948122904,134.4327295420293
