con_data,metric,total,min,max,min_threshold,max_threshold,target,total_metric,avg_per_pu
0,bc,164.0,0.0,18.85079302564227,0.0,18.85079302564227,32.800000000000004,51.11508293716544,5.111508293716544
1,bc,33779.0,0.0,6098.33129776718,0.0,6098.33129776718,6755.8,10748.36256193348,268.709064048337
2,bc,36.0,0.0,9.096825396825396,0.0,9.096825396825396,7.2,7.374999999999998,1.4749999999999996
3,bc,51639.99999999999,0.0,1708.2237865947857,0.0,1708.2237865947857,10328.0,10557.580537994874,364.05450131016806
4,bc,15816.000000000002,0.0,683.9359477124185,0.0,683.9359477124185,3163.2000000000007,3346.9126030385014,104.59101884495317
5,bc,178.0,0.0,45.0,0.0,45.0,35.6,45.0,7.5
6,bc,160.0,0.0,3.978644808798935,0.0,3.978644808798935,32.0,33.02621390636803,2.2017475937578683
7,bc,26586.000000000004,0.0,1702.7186834366962,0.0,1702.7186834366962,5317.200000000001,5615.470672900371,233.97794470418214
8,bc,47379.0,0.0,1938.8960355366191,0.0,1938.8960355366191,9475.800000000001,9861.238210675368,142.9164958068894
9,bc,14672.0,0.0,851.8052846649589,0.0,851.8052846649589,2934.4,3343.7436425789115,77.76148005997469
10,bc,64513.0,0.0,3004.7054267044327,0.0,3004.7054267044327,12902.6,13902.53941862918,514.9088673566363
11,bc,60533.0,0.0,3167.280653344588,0.0,3167.280653344588,12106.6,13952.31304789399,332.1979297117617
12,bc,42535.0,0.0,1965.6836317882055,0.0,1965.6836317882055,8507.0,9425.081671130603,314.16938903768676
13,bc,9434.0,0.0,1102.9923463981631,0.0,1102.9923463981631,1886.8000000000002,2174.002339269961,70.12910771838584
14,bc,32771.0,0.0,1230.3511324482265,0.0,1230.3511324482265,6554.200000000001,7458.08946262265,226.00271098856516
