con_data,metric,total,min,max,min_threshold,max_threshold,target,total_metric,avg_per_pu
0,bc,164.0,0.0,18.85079302564227,0.0,18.85079302564227,0,154.50397809391936,7.357332290186636
1,bc,33779.0,0.0,6098.33129776718,0.0,6098.33129776718,0,17413.20567600171,395.75467445458435
2,bc,36.0,0.0,9.096825396825396,0.0,9.096825396825396,0,20.209920634920632,2.526240079365079
3,bc,51639.99999999999,0.0,1708.2237865947857,0.0,1708.2237865947857,0,20985.394909085313,466.34210909078473
4,bc,15816.000000000002,0.0,683.9359477124185,0.0,683.9359477124185,0,8024.625391285287,167.17969565177683
5,bc,178.0,0.0,45.0,0.0,45.0,0,178.0,19.77777777777778
6,bc,160.0,0.0,3.978644808798935,0.0,3.978644808798935,0,155.38170790225922,2.8251219618592587
7,bc,26586.000000000004,0.0,1702.7186834366962,0.0,1702.7186834366962,0,8909.946411922327,262.05724740948017
8,bc,47379.0,0.0,1938.8960355366191,0.0,1938.8960355366191,0,15754.379027762017,196.92973784702522
9,bc,14672.0,0.0,851.8052846649589,0.0,851.8052846649589,0,8723.13502068707,140.69572614011403
10,bc,64513.0,0.0,3004.7054267044327,0.0,3004.7054267044327,0,16354.358686664438,527.5599576343367
11,bc,60533.0,0.0,3167.280653344588,0.0,3167.280653344588,0,29364.927594165987,473.6278644220321
12,bc,42535.0,0.0,1965.6836317882055,0.0,1965.6836317882055,0,8718.129155864748,290.6043051954916
13,bc,9434.0,0.0,1102.9923463981631,0.0,1102.9923463981631,0,3526.9898891540884,97.97194136539134
14,bc,32771.0,0.0,1230.3511324482265,0.0,1230.3511324482265,0,14160.723891175838,277.6612527681537
