data,metric,total,min,max,min_threshold,max_threshold,target,total_metric,avg_per_pu
1,bc,1328176.9999999998,0.0,38472.55624251752,0.0,38472.55624251752,265635.39999999997,542380.596190514,2558.3990386345004
2,bc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,bc,56708.0,0.0,1374.6011249387304,0.0,1374.6011249387304,11341.6,24049.225727724013,120.8503805413267
4,bc,61.99999999999999,0.0,16.5,0.0,16.5,12.399999999999999,2.6666666666666665,0.3333333333333333
17,bc,20.0,0.0,6.666666666666666,0.0,6.666666666666666,4.0,5.166666666666666,1.722222222222222
19,bc,158566.00000000003,0.0,27106.050746590063,0.0,27106.050746590063,31713.200000000008,73723.64625575591,792.7273790941496
20,bc,32738.0,0.0,1547.6434688802444,0.0,1547.6434688802444,6547.6,8090.263995071143,80.10162371357568
