con_data,metric,total,min,max,min_threshold,max_threshold,target,total_metric,avg_per_pu
0,ec,30273769.808129687,7.9104580034637495,202950.0,7.9104580034637495,202950.0,0,7676970.496549384,3579.007224498547
0,bc,18753.0,0.0,1789.4306810816497,0.0,1789.4306810816497,0,4402.106877104823,66.69858904704277
1,ec,39541264.97532472,52.23314503384018,191406.0,52.23314503384018,191406.0,0,8028146.244593618,2477.8229149980302
1,bc,9464.0,0.0,342.6952834305725,0.0,342.6952834305725,0,5332.489034799342,65.8331979604857
2,ec,47654654.15970509,51.89418005645639,217156.0,51.89418005645639,217156.0,0,6141267.793050449,4135.53386737404
2,bc,66264.00000000001,0.0,5244.000000000001,0.0,5244.000000000001,0,13403.200097089499,243.69454721980907
3,ec,42303433.14138703,32.89793963756161,168920.0,32.89793963756161,168920.0,0,14907816.942073181,2486.7084140238835
3,bc,61482.0,0.0,2701.4193730148445,0.0,2701.4193730148445,0,29023.27635525438,263.84796686594893
4,ec,32319188.97765869,10.80939342433269,204303.0,10.80939342433269,204303.0,0,4792275.610068269,3477.7036357534607
4,bc,46960.99999999999,0.0,1965.584293557099,0.0,1965.584293557099,0,12439.824185007872,234.71366386807307
5,ec,35223947.30614028,44.346714773948094,177662.0,44.346714773948094,177662.0,0,8739036.251758505,2836.4285140404104
5,bc,35687.0,0.0,1338.3333333333328,0.0,1338.3333333333328,0,12586.84026097224,159.327091911041
6,ec,10851390.322877226,90.71532646676388,173055.0,90.71532646676388,173055.0,0,7530806.376674917,6676.246787832373
6,bc,63.0,0.0,16.066666666666666,0.0,16.066666666666666,0,56.5,1.1770833333333333
7,ec,34771248.0935656,89.68622061820675,199809.0,89.68622061820675,199809.0,0,3112136.926101605,2095.7151017519227
7,bc,36178.0,0.0,1143.502875252406,0.0,1143.502875252406,0,11832.718232011708,215.14033149112197
8,ec,29759116.600191765,21.175058705645416,149382.0,21.175058705645416,149382.0,0,8492465.807982937,1189.4209815102151
8,bc,68107.0,0.0,1773.2110128958077,0.0,1773.2110128958077,0,30608.15007815018,255.0679173179182
9,ec,36373863.76131211,13.131561010736721,190096.0,13.131561010736721,190096.0,0,12469188.95384973,1902.240877780279
9,bc,19487.0,0.0,1015.2828650152386,0.0,1015.2828650152386,0,12265.924992361659,106.66021732488399
10,ec,48341950.10616332,7.7925433165553155,218089.0,7.7925433165553155,218089.0,0,7466545.546222221,3004.646095059244
10,bc,69706.99999999999,0.0,2032.3324115979283,0.0,2032.3324115979283,0,29091.556251552815,409.7402288951101
11,ec,40121528.995193325,5.543186443113664,220900.0,5.543186443113664,220900.0,0,13949447.732514441,2204.400716263344
11,bc,87306.00000000003,0.0,3738.6137282153286,0.0,3738.6137282153286,0,34539.83243629329,305.66223394949816
12,ec,45830625.33077061,75.13241596752121,224676.0,75.13241596752121,224676.0,0,8475595.768210579,3833.3766477659788
12,bc,62262.99999999999,0.0,2189.858866493987,0.0,2189.858866493987,0,11329.85890330376,169.1023716911009
13,ec,49106779.369005546,48.67160819572611,173472.0,48.67160819572611,173472.0,0,28600202.661702435,1609.8279107116084
13,bc,11763.0,0.0,447.6824019360867,0.0,447.6824019360867,0,9896.362117785038,52.36170432690496
14,ec,52657078.17949402,0.0572598334313868,202050.0,0.0572598334313868,202050.0,0,7616453.996675704,2898.1940626619876
14,bc,57150.0,0.0,1919.3148887802656,0.0,1919.3148887802656,0,17416.735845650663,238.58542254315975
