con_data,metric,total,min,max,min_threshold,max_threshold,target,total_metric,avg_per_pu
0,ec,1372544.0413763598,0.9639988838696888,8719.816157822079,0.9639988838696888,8719.816157822079,0,7171.9933412572045,199.22203725714456
1,ec,1342101.6566107175,17.03886285636306,9596.481139062378,17.03886285636306,9596.481139062378,0,61726.17212167762,243.9769649078167
2,ec,1384630.8720015613,9.607372098472965,7556.094603302767,9.607372098472965,7556.094603302767,0,7744.803755830288,215.13343766195243
3,ec,1372081.9017138097,13.052781867914083,6308.569024327415,13.052781867914083,6308.569024327415,0,990237.5909036904,356.84237510042897
4,ec,1399282.8266319502,3.4586563791958698,6970.087450381902,3.4586563791958698,6970.087450381902,0,1072472.7277217535,366.5320327142015
5,ec,1394064.7921029623,11.425572207704393,10506.57831508809,11.425572207704393,10506.57831508809,0,12932.40354616157,461.87155522005605
6,ec,1356451.6754074777,20.644274827297803,8001.427940135004,20.644274827297803,8001.427940135004,0,69171.70340263644,452.10263661853884
7,ec,1419897.2093322212,0.0,8438.443931099186,0.0,8438.443931099186,0,10855.508814879156,241.23352921953682
8,ec,1388184.5485410057,0.24659258583740198,5961.244119466513,0.24659258583740198,5961.244119466513,0,1180521.614081177,315.5631152315362
9,ec,1460515.4037206406,17.422221681342773,9995.505911532127,17.422221681342773,9995.505911532127,0,21217.761782864745,233.16221739411807
10,ec,1394394.8023281032,20.736464765454752,11342.70448627103,20.736464765454752,11342.70448627103,0,45343.84773161975,333.41064508543934
11,ec,1344189.1961796973,11.0323335651983,6546.986239502354,11.0323335651983,6546.986239502354,0,25160.461000981635,381.2191060754793
12,ec,1425531.7063938319,0.7671765041150219,11184.786331380488,0.7671765041150219,11184.786331380488,0,13367.531268188204,477.41183100672157
13,ec,1375630.586469498,9.133668469498392,4693.678860148522,9.133668469498392,4693.678860148522,0,1223286.3453660659,305.43978660825616
14,ec,1415360.7045870626,0.48075014312854986,6673.603632503211,0.48075014312854986,6673.603632503211,0,1190196.5963809213,349.74922021184875
15,ec,1416624.3370613514,2.624877228811726,9278.07414347279,2.624877228811726,9278.07414347279,0,33426.33605042398,318.3460576230855
16,ec,1333746.4367832853,3.822554499514923,16604.870721576786,3.822554499514923,16604.870721576786,0,40152.05370872436,262.4317235864337
17,ec,1353346.8801381357,9.044795380208054,5182.575374311469,9.044795380208054,5182.575374311469,0,1202775.5353946828,293.718079461461
18,ec,1461187.2478495173,2.6160684882125453,49318.17346241514,2.6160684882125453,49318.17346241514,0,37725.16844374199,277.39094443927934
19,ec,1414447.8705747966,10.88849376447794,5875.507109920592,10.88849376447794,5875.507109920592,0,1214116.8464506925,324.54339653854385
20,ec,1373198.043917573,17.605448789843813,4825.569719121695,17.605448789843813,4825.569719121695,0,1286233.773114807,294.2653335883795
21,ec,1377517.1124846651,3.0991090263233008,17749.770838265526,3.0991090263233008,17749.770838265526,0,73955.065492266,543.7872462666618
22,ec,1401933.8658081235,9.688249356729301,8744.618454967875,9.688249356729301,8744.618454967875,0,19788.115883101782,439.7359085133729
23,ec,1391937.1953858663,19.326766652207027,5838.320714106057,19.326766652207027,5838.320714106057,0,6987.144343351151,249.54086940539827
24,ec,1427137.5644662024,21.179474361272064,5924.700689481012,21.179474361272064,5924.700689481012,0,982571.2153291338,395.40089148053676
25,ec,1446554.4379363153,7.868316656822843,11674.031250100865,7.868316656822843,11674.031250100865,0,9344.449903881708,259.56805288560304
26,ec,1419317.9656130476,15.631362708295386,17057.304940539994,15.631362708295386,17057.304940539994,0,23292.384743897706,255.9602719109638
27,ec,1432031.8276333143,4.476342889783297,5561.279342368983,4.476342889783297,5561.279342368983,0,1261509.0848114248,337.2117307702285
28,ec,1411149.9634897558,20.11215327333438,12869.431803073965,20.11215327333438,12869.431803073965,0,10147.80559190679,281.8834886640775
29,ec,1349781.4893247196,8.90249439739192,7026.050330363459,8.90249439739192,7026.050330363459,0,27987.281797725616,358.81130509904636
