con_data,metric,total,min,max,min_threshold,max_threshold,target,total_metric,avg_per_pu
0,bc,4099.0,0.0,196.44540443873476,0.0,196.44540443873476,0,2028.780898421007,92.21731356459122
1,bc,3995.9999999999995,0.0,191.47758500601375,0.0,191.47758500601375,0,2544.002461174128,72.68578460497508
2,bc,3774.0,0.0,213.34828760708365,0.0,213.34828760708365,0,1658.434323599237,72.10584015648855
3,bc,4252.0,0.0,232.23797905573147,0.0,232.23797905573147,0,2074.302107141115,69.1434035713705
4,bc,4231.0,0.0,184.15643387081138,0.0,184.15643387081138,0,2377.901103353917,74.3094094798099
5,bc,4043.0000000000005,0.0,152.85038980385966,0.0,152.85038980385966,0,2577.5051532288976,83.14532752351282
6,bc,4177.999999999999,0.0,197.91685266922067,0.0,197.91685266922067,0,2186.5791952942736,87.46316781177094
7,bc,4100.0,0.0,220.48045787454436,0.0,220.48045787454436,0,1796.976490416046,89.84882452080231
8,bc,3862.0,0.0,205.01587092808268,0.0,205.01587092808268,0,1893.0709067211783,70.11373728596956
9,bc,3907.0,0.0,198.44496720662843,0.0,198.44496720662843,0,2080.805570711994,80.03098348892284
10,bc,4162.000000000001,0.0,183.0175830809954,0.0,183.0175830809954,0,2159.7067024637986,77.13238223084996
11,bc,4008.0,0.0,175.35955798640646,0.0,175.35955798640646,0,1902.4559583257617,73.17138301252929
12,bc,3803.0000000000005,0.0,158.17422802746728,0.0,158.17422802746728,0,2112.093666222799,72.83081607664825
13,bc,3889.0000000000005,0.0,204.14130130575714,0.0,204.14130130575714,0,1655.8307764752806,91.99059869307115
14,bc,4370.000000000001,0.0,190.54719707061835,0.0,190.54719707061835,0,2426.370471829891,86.65608827963896
15,bc,4128.999999999999,0.0,186.5827512488312,0.0,186.5827512488312,0,2487.47751381496,77.7336723067175
16,bc,4211.0,0.0,197.92571910251073,0.0,197.92571910251073,0,2230.1359120722473,85.77445815662489
17,bc,3981.9999999999995,0.0,162.81801950931836,0.0,162.81801950931836,0,1849.3606855534351,73.97442742213741
18,bc,4272.0,0.0,196.16008662003077,0.0,196.16008662003077,0,2323.428137045367,82.97957632304882
19,bc,4221.000000000001,0.0,235.89789345435375,0.0,235.89789345435375,0,1758.2380008010423,92.53884214742328
20,bc,3894.9999999999995,0.0,219.47096399732965,0.0,219.47096399732965,0,1559.4591487727569,64.9774645321982
21,bc,3956.0,0.0,192.3532671734244,0.0,192.3532671734244,0,2288.586444055374,78.91677393294394
22,bc,4144.0,0.0,161.5551888019025,0.0,161.5551888019025,0,2596.11297094022,86.53709903134066
23,bc,3994.9999999999995,0.0,216.5576912902581,0.0,216.5576912902581,0,1609.2762108692086,89.40423393717826
24,bc,4186.000000000001,0.0,172.86431541844087,0.0,172.86431541844087,0,2014.7078293636998,74.61880849495185
25,bc,3866.0000000000005,0.0,185.0765259112018,0.0,185.0765259112018,0,2302.3442314620115,74.26916875683908
26,bc,4401.0,0.0,230.92518186125625,0.0,230.92518186125625,0,2079.497482251321,77.01842526856744
27,bc,3940.0,0.0,166.01700228510285,0.0,166.01700228510285,0,1988.594697468147,82.85811239450612
28,bc,3951.9999999999995,0.0,184.5729484138829,0.0,184.5729484138829,0,1703.3328054367437,74.05794806246712
29,bc,3969.0000000000005,0.0,225.28113241355308,0.0,225.28113241355308,0,1227.8567918477222,68.21426621376234
30,bc,4091.9999999999995,0.0,184.3134004961659,0.0,184.3134004961659,0,2498.3748649279614,96.09134095876774
31,bc,4251.0,0.0,192.48047557279227,0.0,192.48047557279227,0,1668.399750112874,61.792583337513854
32,bc,4033.9999999999995,0.0,267.30720659198977,0.0,267.30720659198977,0,1542.0172303799775,85.66762390999875
33,bc,4007.9999999999995,0.0,172.9584071364249,0.0,172.9584071364249,0,2486.407314694229,69.06686985261747
34,bc,4029.0000000000005,0.0,204.0052875624512,0.0,204.0052875624512,0,2187.3424356887326,84.1285552187974
35,bc,4058.9999999999995,0.0,257.9835889917028,0.0,257.9835889917028,0,1353.4185938292644,79.61285846054497
36,bc,4205.0,0.0,205.44875739820426,0.0,205.44875739820426,0,2002.6111443312177,64.6003594945554
37,bc,4108.999999999999,0.0,277.4338647917348,0.0,277.4338647917348,0,1420.7372849922806,74.77564657854109
38,bc,3877.0,0.0,193.37148653217477,0.0,193.37148653217477,0,2214.5749938954514,88.58299975581805
39,bc,3806.0,0.0,180.91597508555935,0.0,180.91597508555935,0,1912.1867884591907,65.93747546411002
40,bc,4068.0000000000005,0.0,249.83040241871726,0.0,249.83040241871726,0,1342.5008275593657,74.58337930885365
41,bc,3981.9999999999995,0.0,214.52947292575078,0.0,214.52947292575078,0,2141.4337401555417,79.31236074650154
42,bc,4026.9999999999995,0.0,262.1652254492056,0.0,262.1652254492056,0,1485.215415829748,70.72454361094039
43,bc,3839.0,0.0,146.3645415654672,0.0,146.3645415654672,0,2695.3141987936065,74.86983885537796
44,bc,3925.9999999999995,0.0,224.2150748302553,0.0,224.2150748302553,0,1138.7272785781468,87.59440604447283
45,bc,3805.9999999999995,0.0,235.7052196887805,0.0,235.7052196887805,0,1781.448384821171,74.22701603421545
46,bc,4157.0,0.0,189.70600816608808,0.0,189.70600816608808,0,1935.1328631801102,74.42818704538885
47,bc,3696.0,0.0,250.76739293110032,0.0,250.76739293110032,0,1633.852490654155,65.3540996261662
48,bc,4041.0000000000005,0.0,185.2217841281608,0.0,185.2217841281608,0,2101.2531159884925,77.82418948105527
49,bc,3981.0000000000005,0.0,194.0149367898515,0.0,194.0149367898515,0,2107.247808595934,70.24159361986447
50,bc,3952.0000000000005,0.0,205.0155749499718,0.0,205.0155749499718,0,2007.3233025859856,71.69011794949948
51,bc,3679.0000000000005,0.0,245.2715682107272,0.0,245.2715682107272,0,1730.3357988922003,69.21343195568801
52,bc,3982.0,0.0,187.24430687505566,0.0,187.24430687505566,0,1852.0166528239058,71.23140972399638
53,bc,4194.0,0.0,227.18670526009683,0.0,227.18670526009683,0,2056.50201106201,85.68758379425041
54,bc,3808.0000000000005,0.0,195.3981054741689,0.0,195.3981054741689,0,1914.9697895713812,76.59879158285524
55,bc,3926.0,0.0,195.81590191556108,0.0,195.81590191556108,0,2054.5815289719885,62.2600463324845
56,bc,3982.9999999999995,0.0,190.8740240116084,0.0,190.8740240116084,0,2121.336118508398,73.1495213278758
57,bc,3846.9999999999995,0.0,207.1794274087656,0.0,207.1794274087656,0,1732.7127104387584,66.64279655533686
