con_data,metric,total,min,max,min_threshold,max_threshold,target,total_metric,avg_per_pu
0,bc,4099.0,0.0,196.44540443873476,0.0,196.44540443873476,819.8000000000001,903.8438731425871,90.3843873142587
1,bc,3995.9999999999995,0.0,191.47758500601375,0.0,191.47758500601375,799.1999999999999,976.4811225454246,57.4400660320838
2,bc,3774.0,0.0,213.34828760708365,0.0,213.34828760708365,754.8000000000001,897.7252958082694,89.77252958082694
3,bc,4252.0,0.0,232.23797905573147,0.0,232.23797905573147,850.4000000000001,952.2747028918322,59.517168930739516
4,bc,4231.0,0.0,184.15643387081138,0.0,184.15643387081138,846.2,983.0683966209712,81.92236638508093
5,bc,4043.0000000000005,0.0,152.85038980385966,0.0,152.85038980385966,808.6000000000001,877.7604329940923,73.1467027495077
6,bc,4177.999999999999,0.0,197.91685266922067,0.0,197.91685266922067,835.5999999999999,949.910666020012,67.85076185857228
7,bc,4100.0,0.0,220.48045787454436,0.0,220.48045787454436,820.0,925.748399803721,92.5748399803721
8,bc,3862.0,0.0,205.01587092808268,0.0,205.01587092808268,772.4000000000001,905.2341216055554,75.43617680046295
9,bc,3907.0,0.0,198.44496720662843,0.0,198.44496720662843,781.4000000000001,943.149873527383,72.54999027133715
10,bc,4162.000000000001,0.0,183.0175830809954,0.0,183.0175830809954,832.4000000000002,865.1340921029041,66.54877631560801
11,bc,4008.0,0.0,175.35955798640646,0.0,175.35955798640646,801.6,856.7226990727012,65.90174608251547
12,bc,3803.0000000000005,0.0,158.17422802746728,0.0,158.17422802746728,760.6000000000001,853.9395233462703,77.63086575875185
13,bc,3889.0000000000005,0.0,204.14130130575714,0.0,204.14130130575714,777.8000000000002,852.6872397849071,121.8124628264153
14,bc,4370.000000000001,0.0,190.54719707061835,0.0,190.54719707061835,874.0000000000002,978.9558918585418,108.77287687317131
15,bc,4128.999999999999,0.0,186.5827512488312,0.0,186.5827512488312,825.7999999999998,902.7510392454292,90.27510392454292
16,bc,4211.0,0.0,197.92571910251073,0.0,197.92571910251073,842.2,922.8140245053193,65.91528746466567
