con_data,metric,total,min,max,min_threshold,max_threshold,target,total_metric,avg_per_pu
0,ec,6865601.0777443005,139.54504701316918,187489.0,139.54504701316918,187489.0,0,4349888.926433066,3411.6775893592676
0,bc,164.0,0.0,18.85079302564227,0.0,18.85079302564227,0,139.24123263366775,2.7302202477189756
1,ec,38137988.256363675,62.81024730055203,207935.0,62.81024730055203,207935.0,0,20339688.120302197,2120.7056741009483
1,bc,33779.0,0.0,6098.33129776718,0.0,6098.33129776718,0,22142.546295867614,159.29889421487493
2,ec,6195812.6219164785,110.60846195957645,165649.0,110.60846195957645,165649.0,0,1298180.6174642206,6832.529565601161
2,bc,36.0,0.0,9.096825396825396,0.0,9.096825396825396,0,27.338492063492062,1.3669246031746032
3,ec,38327498.56778526,41.33460348979441,187488.0,41.33460348979441,187488.0,0,24760578.761724673,1626.3105919030984
3,bc,51639.99999999999,0.0,1708.2237865947857,0.0,1708.2237865947857,0,40700.08604831449,232.5719202760828
4,ec,27205324.985712495,13.548936647590367,199362.0,13.548936647590367,199362.0,0,11165832.420838779,2045.0242529008754
4,bc,15816.000000000002,0.0,683.9359477124185,0.0,683.9359477124185,0,8848.834794859056,84.27461709389577
5,ec,3264420.792092014,110.57577593311191,114271.28426687082,110.57577593311191,114271.28426687082,0,216572.2045907303,6015.894571964731
5,bc,178.0,0.0,45.0,0.0,45.0,0,90.0,10.0
6,ec,12564451.330968011,46.21805520088997,179775.0,46.21805520088997,179775.0,0,9503498.567724,1999.4737150692197
6,bc,160.0,0.0,3.978644808798935,0.0,3.978644808798935,0,109.94354858788428,1.1218729447743294
7,ec,35415050.009602815,114.86834334096699,184470.0,114.86834334096699,184470.0,0,8643754.011856979,2667.8253123015365
7,bc,26586.000000000004,0.0,1702.7186834366962,0.0,1702.7186834366962,0,10111.707800037739,124.83589876589801
8,ec,64194453.96990207,26.1395747986201,165649.0,26.1395747986201,165649.0,0,57054574.81693869,1656.0118078814237
8,bc,47379.0,0.0,1938.8960355366191,0.0,1938.8960355366191,0,33543.209143630156,127.54071917730097
9,ec,33883277.06434451,17.184417469732345,220900.0,17.184417469732345,220900.0,0,21544329.4285796,1852.7975084777777
9,bc,14672.0,0.0,851.8052846649589,0.0,851.8052846649589,0,12868.773470990163,84.10963052934747
10,ec,41819676.95937077,7.128246657520934,241572.0,7.128246657520934,241572.0,0,9034198.94498237,2654.7748883286426
10,bc,64513.0,0.0,3004.7054267044327,0.0,3004.7054267044327,0,16927.75763212825,203.9488871340753
11,ec,33664758.85388893,6.0048405622096315,223256.0,6.0048405622096315,223256.0,0,18225548.684585102,2242.3165212334034
11,bc,60533.0,0.0,3167.280653344588,0.0,3167.280653344588,0,35126.75195380354,274.42774963909017
12,ec,38063878.27026491,91.6668795099504,169743.0,91.6668795099504,169743.0,0,23476514.89399577,2018.9641291706027
12,bc,42535.0,0.0,1965.6836317882055,0.0,1965.6836317882055,0,25082.909660404424,163.94058601571518
13,ec,39454283.64787114,53.287816186578745,227528.0,53.287816186578745,227528.0,0,24153172.846918005,2250.7849079226544
13,bc,9434.0,0.0,1102.9923463981631,0.0,1102.9923463981631,0,7719.373688604015,52.5127461809797
14,ec,42002860.4896581,0.15000000000000002,204756.0,0.15000000000000002,204756.0,0,31656003.21067718,1781.830643401845
14,bc,32771.0,0.0,1230.3511324482265,0.0,1230.3511324482265,0,29194.760389984807,154.46963169304132
