con_data,metric,total,min,max,min_threshold,max_threshold,target,total_metric,avg_per_pu
0,bc,1425.0000000000005,0.0,37.45914512044543,0.0,37.45914512044543,285.0000000000001,290.44445860390636,20.746032757421883
1,bc,17552.0,0.0,134.73180429358308,0.0,134.73180429358308,3510.4,3702.4086268826145,69.856766544955
2,bc,1827.9999999999998,0.0,39.97368343110502,0.0,39.97368343110502,365.59999999999997,404.505184896678,26.967012326445197
3,bc,17816.0,0.0,129.14482091885162,0.0,129.14482091885162,3563.2000000000003,3592.468973684705,67.78243346574915
4,bc,17755.0,0.0,117.36506017279625,0.0,117.36506017279625,3551.0,3700.588240001449,69.82241962266885
5,bc,827.9999999999999,0.0,34.88857253857255,0.0,34.88857253857255,165.6,176.63715198200495,17.663715198200496
6,bc,4584.0,0.0,65.93428284239948,0.0,65.93428284239948,916.8000000000001,931.623033732603,35.831655143561655
7,bc,15619.0,0.0,126.31016296968201,0.0,126.31016296968201,3123.8,3237.6901511231554,62.26327213698376
8,bc,27261.999999999996,0.0,152.6858578303093,0.0,152.6858578303093,5452.4,5489.143500214878,103.56874528707317
9,bc,12713.0,0.0,107.49706464338858,0.0,107.49706464338858,2542.6000000000004,2620.332977635442,68.95613099040638
10,bc,21621.0,0.0,132.78371679388812,0.0,132.78371679388812,4324.2,4388.83224193019,82.8081555081168
11,bc,18353.0,0.0,128.5771168249572,0.0,128.5771168249572,3670.6000000000004,3852.622922352949,72.6909985349613
12,bc,16699.0,0.0,128.6906187378462,0.0,128.6906187378462,3339.8,3476.8733599789375,65.601384150546
13,bc,15848.0,0.0,119.62811535057416,0.0,119.62811535057416,3169.6000000000004,3365.954221220802,63.50857021171325
14,bc,15978.999999999998,0.0,109.13527135566602,0.0,109.13527135566602,3195.7999999999997,3335.0528491864593,62.92552545634829
