data,metric,total,min,max,min_threshold,max_threshold,target,total_metric,avg_per_pu
1,betcent,1328176.9999999998,0.0,38472.55624251752,0.0,38472.55624251752,265635.39999999997,752152.2158756112,2532.499043352226
2,betcent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,betcent,56708.0,0.0,1374.6011249387304,0.0,1374.6011249387304,11341.6,42855.1481810095,89.09594216426092
4,betcent,61.99999999999999,0.0,16.5,0.0,16.5,12.399999999999999,16.166666666666668,2.6944444444444446
17,betcent,20.0,0.0,6.666666666666666,0.0,6.666666666666666,4.0,5.166666666666666,1.722222222222222
19,betcent,158566.00000000003,0.0,27106.050746590063,0.0,27106.050746590063,31713.200000000008,113818.31903727865,512.6951307985524
20,betcent,32738.0,0.0,1547.6434688802444,0.0,1547.6434688802444,6547.6,24551.687730056783,122.14770014953623
