con_data,metric,total,min,max,min_threshold,max_threshold,target,total_metric,avg_per_pu
0,bc,18753.0,0.0,1789.4306810816497,0.0,1789.4306810816497,3750.6000000000004,5313.466202849438,147.59628341248438
1,bc,9464.0,0.0,342.6952834305725,0.0,342.6952834305725,1892.8000000000002,2156.336892974288,59.89824702706355
2,bc,66264.00000000001,0.0,5244.000000000001,0.0,5244.000000000001,13252.800000000003,18257.997529508855,521.6570722716816
3,bc,61482.0,0.0,2701.4193730148445,0.0,2701.4193730148445,12296.400000000001,12807.888961227362,346.15916111425304
4,bc,46960.99999999999,0.0,1965.584293557099,0.0,1965.584293557099,9392.199999999999,10239.611828492732,330.3100589836365
5,bc,35687.0,0.0,1338.3333333333328,0.0,1338.3333333333328,7137.400000000001,8128.532844623838,270.9510948207946
6,bc,63.0,0.0,16.066666666666666,0.0,16.066666666666666,12.600000000000001,24.4,12.2
7,bc,36178.0,0.0,1143.502875252406,0.0,1143.502875252406,7235.6,8157.139189568335,226.58719971023152
8,bc,68107.0,0.0,1773.2110128958077,0.0,1773.2110128958077,13621.400000000001,14065.846924862824,281.3169384972565
9,bc,19487.0,0.0,1015.2828650152386,0.0,1015.2828650152386,3897.4,4741.551536859598,169.3411263164142
10,bc,69706.99999999999,0.0,2032.3324115979283,0.0,2032.3324115979283,13941.399999999998,14382.949369292193,449.46716779038104
11,bc,87306.00000000003,0.0,3738.6137282153286,0.0,3738.6137282153286,17461.200000000008,20349.27163643918,813.9708654575672
12,bc,62262.99999999999,0.0,2189.858866493987,0.0,2189.858866493987,12452.599999999999,12587.602503440392,314.6900625860098
13,bc,11763.0,0.0,447.6824019360867,0.0,447.6824019360867,2352.6,2429.483966837693,59.255706508236415
14,bc,57150.0,0.0,1919.3148887802656,0.0,1919.3148887802656,11430.0,12327.116546671688,262.27907546109975
