con_data,metric,total,min,max,min_threshold,max_threshold,target,total_metric,avg_per_pu
0,bc,4099.0,0.0,196.44540443873476,0.0,196.44540443873476,0,2415.2691790594663,100.63621579414443
1,bc,3995.9999999999995,0.0,191.47758500601375,0.0,191.47758500601375,0,2542.683884982622,82.02206080589104
2,bc,3774.0,0.0,213.34828760708365,0.0,213.34828760708365,0,2111.840032716523,95.99272875984197
3,bc,4252.0,0.0,232.23797905573147,0.0,232.23797905573147,0,1922.2093229535535,80.09205512306472
4,bc,4231.0,0.0,184.15643387081138,0.0,184.15643387081138,0,2664.0248033711478,91.86292425417751
5,bc,4043.0000000000005,0.0,152.85038980385966,0.0,152.85038980385966,0,2691.746173308735,84.11706791589796
6,bc,4177.999999999999,0.0,197.91685266922067,0.0,197.91685266922067,0,2227.280735530974,92.80336398045726
7,bc,4100.0,0.0,220.48045787454436,0.0,220.48045787454436,0,2045.3610466149364,92.9709566643153
8,bc,3862.0,0.0,205.01587092808268,0.0,205.01587092808268,0,2084.5891370136364,90.63431030494071
9,bc,3907.0,0.0,198.44496720662843,0.0,198.44496720662843,0,2377.7091972509947,88.06330360188869
10,bc,4162.000000000001,0.0,183.0175830809954,0.0,183.0175830809954,0,2619.7501274804263,87.32500424934754
11,bc,4008.0,0.0,175.35955798640646,0.0,175.35955798640646,0,2498.1941179860664,83.27313726620221
12,bc,3803.0000000000005,0.0,158.17422802746728,0.0,158.17422802746728,0,2691.6062099534693,84.11269406104591
13,bc,3889.0000000000005,0.0,204.14130130575714,0.0,204.14130130575714,0,2021.7339177947897,112.31855098859943
14,bc,4370.000000000001,0.0,190.54719707061835,0.0,190.54719707061835,0,2761.102890966715,102.26307003580426
15,bc,4128.999999999999,0.0,186.5827512488312,0.0,186.5827512488312,0,2554.490764780051,98.24964479923273
16,bc,4211.0,0.0,197.92571910251073,0.0,197.92571910251073,0,2474.447343909638,91.64619792257919
17,bc,3981.9999999999995,0.0,162.81801950931836,0.0,162.81801950931836,0,2786.4543981797,77.40151106054722
18,bc,4272.0,0.0,196.16008662003077,0.0,196.16008662003077,0,2464.547641260691,102.68948505252878
19,bc,4221.000000000001,0.0,235.89789345435375,0.0,235.89789345435375,0,2155.9996235826748,107.79998117913374
20,bc,3894.9999999999995,0.0,219.47096399732965,0.0,219.47096399732965,0,2112.632304573448,88.02634602389367
21,bc,3956.0,0.0,192.3532671734244,0.0,192.3532671734244,0,2366.8950052455393,94.67580020982157
22,bc,4144.0,0.0,161.5551888019025,0.0,161.5551888019025,0,2695.188072206372,96.25671686451328
23,bc,3994.9999999999995,0.0,216.5576912902581,0.0,216.5576912902581,0,1737.5480623118358,102.20870954775505
24,bc,4186.000000000001,0.0,172.86431541844087,0.0,172.86431541844087,0,2674.6840458179736,86.28013051025721
25,bc,3866.0000000000005,0.0,185.0765259112018,0.0,185.0765259112018,0,2562.862854298315,80.08946419682235
26,bc,4401.0,0.0,230.92518186125625,0.0,230.92518186125625,0,2375.5387118924255,91.36687353432406
27,bc,3940.0,0.0,166.01700228510285,0.0,166.01700228510285,0,2253.0189071620593,86.6545733523869
28,bc,3951.9999999999995,0.0,184.5729484138829,0.0,184.5729484138829,0,2071.893223223443,86.32888430097678
29,bc,3969.0000000000005,0.0,225.28113241355308,0.0,225.28113241355308,0,1916.8674367441383,83.34206246713644
30,bc,4091.9999999999995,0.0,184.3134004961659,0.0,184.3134004961659,0,2591.151632262512,99.65967816394277
31,bc,4251.0,0.0,192.48047557279227,0.0,192.48047557279227,0,2377.7548227341026,81.99154561152078
32,bc,4033.9999999999995,0.0,267.30720659198977,0.0,267.30720659198977,0,1819.7752839690831,95.77764652468859
33,bc,4007.9999999999995,0.0,172.9584071364249,0.0,172.9584071364249,0,2553.5794796769314,79.79935873990411
34,bc,4029.0000000000005,0.0,204.0052875624512,0.0,204.0052875624512,0,2417.9125864869075,100.74635777028782
35,bc,4058.9999999999995,0.0,257.9835889917028,0.0,257.9835889917028,0,1922.0710005202118,101.16163160632694
36,bc,4205.0,0.0,205.44875739820426,0.0,205.44875739820426,0,2510.3683793302334,86.56442687345633
37,bc,4108.999999999999,0.0,277.4338647917348,0.0,277.4338647917348,0,1231.0910700431596,87.93507643165425
38,bc,3877.0,0.0,193.37148653217477,0.0,193.37148653217477,0,2409.296620512468,96.37186482049873
39,bc,3806.0,0.0,180.91597508555935,0.0,180.91597508555935,0,2047.6614478924134,81.90645791569654
40,bc,4068.0000000000005,0.0,249.83040241871726,0.0,249.83040241871726,0,1492.1184280176324,99.47456186784216
41,bc,3981.9999999999995,0.0,214.52947292575078,0.0,214.52947292575078,0,2334.1851777222496,89.77635298931729
42,bc,4026.9999999999995,0.0,262.1652254492056,0.0,262.1652254492056,0,1592.4719061093806,93.67481800643415
43,bc,3839.0,0.0,146.3645415654672,0.0,146.3645415654672,0,2842.104298725126,78.9473416312535
44,bc,3925.9999999999995,0.0,224.2150748302553,0.0,224.2150748302553,0,1793.708565204569,105.51226854144522
45,bc,3805.9999999999995,0.0,235.7052196887805,0.0,235.7052196887805,0,1689.2018559051521,93.84454755028622
46,bc,4157.0,0.0,189.70600816608808,0.0,189.70600816608808,0,2356.356556348408,90.62909832109261
47,bc,3696.0,0.0,250.76739293110032,0.0,250.76739293110032,0,1656.2698774425903,78.86999416393287
48,bc,4041.0000000000005,0.0,185.2217841281608,0.0,185.2217841281608,0,2452.674105804399,98.10696423217595
49,bc,3981.0000000000005,0.0,194.0149367898515,0.0,194.0149367898515,0,2153.34370223151,82.82091162428885
