data,metric,total,min,max,min_threshold,max_threshold,target,total_metric,avg_per_pu
1,ec,45655.1327735632,0.0002387774594078,1024.0,0.0002387774594078,1024.0,0,38349.13398293076,0.43622183527767266
2,ec,1.2490090743946443,0.0013736263736263,0.5,0.0013736263736263,0.5,0,0.217638082338636,0.010881904116931799
3,ec,22563215.169473268,0.0024213075060532,1024.0,0.0024213075060532,1024.0,0,16011687.417925168,68.77695342012305
4,ec,6958.8201398516385,0.0009066183136899,1024.0,0.0009066183136899,1024.0,0,2416.0253230651983,43.14330934044997
17,ec,2.3527206654788047,0.000209775540172,0.2689075630252096,0.000209775540172,0.2689075630252096,0,1.1900573973679014,0.05950286986839507
19,ec,4874.003320814763,0.007582938388624,2.0,0.007582938388624,2.0,0,2827.639328963177,0.0576340004272793
20,ec,19459.301250987628,0.0013373453694416,2.0,0.0013373453694416,2.0,0,7454.252706525767,0.18542917180412358
