con_data,metric,total,min,max,min_threshold,max_threshold,target,total_metric,avg_per_pu
0,bc,4099.0,0.0,196.44540443873476,0.0,196.44540443873476,819.8000000000001,973.4826139808456,74.88327799852658
1,bc,3995.9999999999995,0.0,191.47758500601375,0.0,191.47758500601375,799.1999999999999,869.2485638640396,48.29158688133553
2,bc,3774.0,0.0,213.34828760708365,0.0,213.34828760708365,754.8000000000001,786.9878759669081,78.6987875966908
3,bc,4252.0,0.0,232.23797905573147,0.0,232.23797905573147,850.4000000000001,981.733914262316,70.12385101873686
4,bc,4231.0,0.0,184.15643387081138,0.0,184.15643387081138,846.2,883.1946964926766,80.29042695387969
5,bc,4043.0000000000005,0.0,152.85038980385966,0.0,152.85038980385966,808.6000000000001,857.5351917316098,57.169012782107316
6,bc,4177.999999999999,0.0,197.91685266922067,0.0,197.91685266922067,835.5999999999999,953.0079953926164,95.30079953926165
7,bc,4100.0,0.0,220.48045787454436,0.0,220.48045787454436,820.0,858.0309683043112,78.00281530039193
8,bc,3862.0,0.0,205.01587092808268,0.0,205.01587092808268,772.4000000000001,921.8817360584484,65.84869543274631
9,bc,3907.0,0.0,198.44496720662843,0.0,198.44496720662843,781.4000000000001,904.0832381483591,75.3402698456966
10,bc,4162.000000000001,0.0,183.0175830809954,0.0,183.0175830809954,832.4000000000002,843.244801488245,76.65861831711318
11,bc,4008.0,0.0,175.35955798640646,0.0,175.35955798640646,801.6,857.6243740234356,71.4686978352863
12,bc,3803.0000000000005,0.0,158.17422802746728,0.0,158.17422802746728,760.6000000000001,819.5538566064095,81.95538566064094
13,bc,3889.0000000000005,0.0,204.14130130575714,0.0,204.14130130575714,777.8000000000002,778.480847726235,77.8480847726235
14,bc,4370.000000000001,0.0,190.54719707061835,0.0,190.54719707061835,874.0000000000002,911.4275488366695,101.26972764851884
