con_data,metric,total,min,max,min_threshold,max_threshold,target,total_metric,avg_per_pu
0,bc,42859.0,0.0,1772.0213095506529,0.0,1772.0213095506529,0,15312.456423024516,300.244243588716
1,bc,23938.0,0.0,838.4457047159842,0.0,838.4457047159842,0,9358.13528438572,183.49284871344548
2,bc,54996.0,0.0,2326.5460284878277,0.0,2326.5460284878277,0,20570.72147165378,403.3474798363486
3,bc,54378.0,0.0,2749.2716269504776,0.0,2749.2716269504776,0,16223.43016372049,318.10647379844096
4,bc,46608.0,0.0,2770.7500027475407,0.0,2770.7500027475407,0,14642.60703397984,287.109941842742
5,bc,31620.999999999996,0.0,2742.1328972827914,0.0,2742.1328972827914,0,15227.154080674574,298.57164864067795
6,bc,1482.0,0.0,92.50245501662768,0.0,92.50245501662768,0,448.4946267138345,32.03533047955961
7,bc,32048.0,0.0,890.7459428449536,0.0,890.7459428449536,0,13118.969926756727,257.23470444621034
8,bc,71480.0,0.0,2530.760960377566,0.0,2530.760960377566,0,26182.442492504368,513.3812253432229
9,bc,75526.0,0.0,4148.93408007232,0.0,4148.93408007232,0,25601.03915756418,501.98115995223884
10,bc,77847.0,0.0,3395.4051846876696,0.0,3395.4051846876696,0,24717.56805539759,484.65819716465865
11,bc,701.9999999999999,0.0,146.2409827517984,0.0,146.2409827517984,0,230.57511625663005,23.057511625663004
12,bc,51531.0,0.0,2403.945406320308,0.0,2403.945406320308,0,18551.76411611227,363.7600807080837
13,bc,60.0,0.0,12.0,0.0,12.0,0,0.0,0.0
14,bc,26360.999999999993,0.0,1819.2982845254535,0.0,1819.2982845254535,0,7272.668908046843,142.60135113817338
