con_data,metric,total,min,max,min_threshold,max_threshold,target,total_metric,avg_per_pu
0,bc,4099.0,0.0,196.44540443873476,0.0,196.44540443873476,0,2352.131501296218,98.00547922067575
1,bc,3995.9999999999995,0.0,191.47758500601375,0.0,191.47758500601375,0,2178.29780982103,80.67769666003815
2,bc,3774.0,0.0,213.34828760708365,0.0,213.34828760708365,0,1824.5185016149337,101.36213897860743
3,bc,4252.0,0.0,232.23797905573147,0.0,232.23797905573147,0,1553.7085443817027,86.31714135453905
4,bc,4231.0,0.0,184.15643387081138,0.0,184.15643387081138,0,2143.373627467695,97.42607397580431
5,bc,4043.0000000000005,0.0,152.85038980385966,0.0,152.85038980385966,0,2604.1260877056293,84.00406734534288
6,bc,4177.999999999999,0.0,197.91685266922067,0.0,197.91685266922067,0,1831.4748052921884,107.73381207601108
7,bc,4100.0,0.0,220.48045787454436,0.0,220.48045787454436,0,1716.141286577239,100.94948744571994
8,bc,3862.0,0.0,205.01587092808268,0.0,205.01587092808268,0,2025.6741447434006,96.46067355920955
9,bc,3907.0,0.0,198.44496720662843,0.0,198.44496720662843,0,1939.5431110186225,96.97715555093113
10,bc,4162.000000000001,0.0,183.0175830809954,0.0,183.0175830809954,0,2263.3062354638078,98.40461893320904
11,bc,4008.0,0.0,175.35955798640646,0.0,175.35955798640646,0,2185.51073582994,91.06294732624751
12,bc,3803.0000000000005,0.0,158.17422802746728,0.0,158.17422802746728,0,2134.371519307535,97.0168872412516
13,bc,3889.0000000000005,0.0,204.14130130575714,0.0,204.14130130575714,0,1734.57374107198,133.42874931322925
14,bc,4370.000000000001,0.0,190.54719707061835,0.0,190.54719707061835,0,2394.50213931825,108.84100633264774
