con_data,metric,total,min,max,min_threshold,max_threshold,target,total_metric,avg_per_pu
0,ec,6865601.0777443005,139.54504701316918,187489.0,139.54504701316918,187489.0,0,1600538.2133750967,3031.322373816471
0,bc,164.0,0.0,18.85079302564227,0.0,18.85079302564227,0,137.15139161388703,4.156102776178395
1,ec,38137988.256363675,62.81024730055203,207935.0,62.81024730055203,207935.0,0,13795172.745848991,2678.154289623178
1,bc,33779.0,0.0,6098.33129776718,0.0,6098.33129776718,0,13037.791940870993,127.82148961638228
2,ec,6195812.6219164785,110.60846195957645,165649.0,110.60846195957645,165649.0,0,1187746.7640046757,7763.050745128599
2,bc,36.0,0.0,9.096825396825396,0.0,9.096825396825396,0,26.350396825396825,1.463910934744268
3,ec,38327498.56778526,41.33460348979441,187488.0,41.33460348979441,187488.0,0,8688332.675076876,2169.371454451155
3,bc,51639.99999999999,0.0,1708.2237865947857,0.0,1708.2237865947857,0,14970.301019815979,166.33667799795532
4,ec,27205324.985712495,13.548936647590367,199362.0,13.548936647590367,199362.0,0,3294622.2060939698,2920.764367104583
4,bc,15816.000000000002,0.0,683.9359477124185,0.0,683.9359477124185,0,3480.3047796801575,72.50634957666995
5,ec,3264420.792092014,110.57577593311191,114271.28426687082,110.57577593311191,114271.28426687082,0,216572.2045907303,6015.894571964731
5,bc,178.0,0.0,45.0,0.0,45.0,0,90.0,10.0
6,ec,12564451.330968011,46.21805520088997,179775.0,46.21805520088997,179775.0,0,4024599.5032719206,2710.168015671327
6,bc,160.0,0.0,3.978644808798935,0.0,3.978644808798935,0,74.59152091401317,1.356209471163876
7,ec,35415050.009602815,114.86834334096699,184470.0,114.86834334096699,184470.0,0,3297540.304983044,4227.615775619287
7,bc,26586.000000000004,0.0,1702.7186834366962,0.0,1702.7186834366962,0,7004.670464838549,175.11676162096373
8,ec,64194453.96990207,26.1395747986201,165649.0,26.1395747986201,165649.0,0,45683738.0750803,2390.567141553129
8,bc,47379.0,0.0,1938.8960355366191,0.0,1938.8960355366191,0,23962.02078003555,122.25520806140587
9,ec,33883277.06434451,17.184417469732345,220900.0,17.184417469732345,220900.0,0,7803367.472540485,2293.08477006773
9,bc,14672.0,0.0,851.8052846649589,0.0,851.8052846649589,0,9016.44727303857,108.63189485588639
10,ec,41819676.95937077,7.128246657520934,241572.0,7.128246657520934,241572.0,0,6031434.50943421,3407.5901183244123
10,bc,64513.0,0.0,3004.7054267044327,0.0,3004.7054267044327,0,11361.521361022771,189.3586893503795
11,ec,33664758.85388893,6.0048405622096315,223256.0,6.0048405622096315,223256.0,0,14799320.712642238,2817.3083404991885
11,bc,60533.0,0.0,3167.280653344588,0.0,3167.280653344588,0,26027.722732083428,252.69633720469346
12,ec,38063878.27026491,91.6668795099504,169743.0,91.6668795099504,169743.0,0,11995791.083140116,3063.2765789428286
12,bc,42535.0,0.0,1965.6836317882055,0.0,1965.6836317882055,0,13325.501915175848,149.72474061995334
13,ec,39454283.64787114,53.287816186578745,227528.0,53.287816186578745,227528.0,0,9697861.662177702,4257.182468032354
13,bc,9434.0,0.0,1102.9923463981631,0.0,1102.9923463981631,0,4351.187205622139,63.988047141502044
14,ec,42002860.4896581,0.15000000000000002,204756.0,0.15000000000000002,204756.0,0,20628182.98310201,1975.8795960825678
14,bc,32771.0,0.0,1230.3511324482265,0.0,1230.3511324482265,0,23639.94049022369,163.03407234637027
